Split,Class,Original Class Folder,Patient ID,Path,Filename,Extension,SHA256,Valid,Width,Height,Mode,Format,Array Shape,Minimum Pixel,Maximum Pixel,Mean Pixel,Standard Deviation,File Size Bytes,MobileNet Resize Successful,Possible Blank Image,Possible All-Black Image,Possible All-White Image
val,Brain,Fetal brain,patient01406,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01406_Plane3_2_of_3.png,Patient01406_Plane3_2_of_3.png,.png,c89a60f7000d7c78797e3c567df3a8c78b0ad3ed0fb31af612d02e5b1136df40,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,37.03306590494837,45.46514494081843,254497,True,False,False,False
val,Brain,Fetal brain,patient01406,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01406_Plane3_3_of_3.png,Patient01406_Plane3_3_of_3.png,.png,1bea12abfdcde74e1d17e82ce80ba3d86b0d5c01a7c55e9036ad45a1bffed127,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,33.87088115026614,42.50659388310394,245305,True,False,False,False
val,Brain,Fetal brain,patient01418,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01418_Plane3_1_of_1.png,Patient01418_Plane3_1_of_1.png,.png,49a040f6684f5aa7ea2a293dfea008821088e2a6cba69570bd4783211a7d6400,True,959,661,L,PNG,"(661, 959)",0.0,255.0,69.69499557500485,60.54129932741839,239313,True,False,False,False
val,Brain,Fetal brain,patient01420,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01420_Plane3_1_of_1.png,Patient01420_Plane3_1_of_1.png,.png,216397f2cc62c47d7d3aac33b8664655207c1fc1942ac337dbbc3a54d5d6df14,True,959,661,L,PNG,"(661, 959)",0.0,255.0,48.74227282264209,46.086020985453125,253245,True,False,False,False
val,Brain,Fetal brain,patient01430,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01430_Plane3_1_of_1.png,Patient01430_Plane3_1_of_1.png,.png,52930769b10efe29931f9e1a1329afeb0a674d0de2dc79a2169311ee3d41350b,True,959,661,L,PNG,"(661, 959)",0.0,255.0,76.42163183724853,47.86334135348117,242161,True,False,False,False
val,Brain,Fetal brain,patient01434,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01434_Plane3_1_of_6.png,Patient01434_Plane3_1_of_6.png,.png,df37eee1785fbf079f443ab4732c163720e8530755b6b7ad4f51bbef65cede6a,True,961,663,L,PNG,"(663, 961)",0.0,255.0,76.72347494989351,53.37875872402067,270107,True,False,False,False
val,Brain,Fetal brain,patient01434,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01434_Plane3_2_of_6.png,Patient01434_Plane3_2_of_6.png,.png,536a1c74ffffafebc51e0d2623fdaa0cdbcf5bc6a09cc308170a99f8ebf2d7bf,True,961,663,L,PNG,"(663, 961)",0.0,255.0,53.733678310834456,54.454727813028256,214144,True,False,False,False
val,Brain,Fetal brain,patient01434,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01434_Plane3_3_of_6.png,Patient01434_Plane3_3_of_6.png,.png,aaac2b5c22beddec75350e61090fc98d7140d418dc79568ff786db10d30c7876,True,961,663,L,PNG,"(663, 961)",0.0,255.0,58.83258546354586,53.93922208369875,222833,True,False,False,False
val,Brain,Fetal brain,patient01434,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01434_Plane3_4_of_6.png,Patient01434_Plane3_4_of_6.png,.png,c626d749b8cba743f2bf2d8fc626cf9b5b4fad94a022fcc635c907bad99ba893,True,961,663,L,PNG,"(663, 961)",0.0,255.0,65.27287123926654,55.39974883976921,221688,True,False,False,False
val,Brain,Fetal brain,patient01434,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01434_Plane3_5_of_6.png,Patient01434_Plane3_5_of_6.png,.png,4394803909cb48fa5999c546f2e9c501ec94970f02520367c6993330bd890f87,True,961,663,L,PNG,"(663, 961)",0.0,255.0,50.08410356858664,56.50525609453734,200050,True,False,False,False
val,Brain,Fetal brain,patient01434,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01434_Plane3_6_of_6.png,Patient01434_Plane3_6_of_6.png,.png,3e9c1d78d3087c792c5535aec0a559017ba4989f38a1dc81d79b6bc7ef204c15,True,961,663,L,PNG,"(663, 961)",0.0,255.0,69.98952197544351,45.815749816234295,246091,True,False,False,False
val,Brain,Fetal brain,patient01436,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01436_Plane3_1_of_2.png,Patient01436_Plane3_1_of_2.png,.png,bd6662250c93dc02769f99cce5b9faf9f518bba097b743c39e10fa15182ca372,True,961,663,L,PNG,"(663, 961)",0.0,255.0,21.68127563200098,37.80084334213912,170357,True,False,False,False
val,Brain,Fetal brain,patient01436,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01436_Plane3_2_of_2.png,Patient01436_Plane3_2_of_2.png,.png,f5f7f10ede671ef42d99e2fdcdd9ea945a47b0c3414dd593b775e8b7ea0e0270,True,961,663,L,PNG,"(663, 961)",0.0,255.0,20.590803006546412,36.34908718716227,157171,True,False,False,False
val,Brain,Fetal brain,patient01445,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01445_Plane3_1_of_4.png,Patient01445_Plane3_1_of_4.png,.png,a3433358d8292e084e63816dad76eb8b98f021043158cde4bea97ae175ce1098,True,961,663,L,PNG,"(663, 961)",0.0,255.0,21.410978383188702,40.11312630391114,143501,True,False,False,False
val,Brain,Fetal brain,patient01445,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01445_Plane3_2_of_4.png,Patient01445_Plane3_2_of_4.png,.png,b3e95efb89daa68f71ae0e009c5ce0ae8241e19af26fc0ad816d56d41256b7b1,True,961,663,L,PNG,"(663, 961)",0.0,255.0,19.46201402196995,38.47276511108903,136576,True,False,False,False
val,Brain,Fetal brain,patient01445,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01445_Plane3_3_of_4.png,Patient01445_Plane3_3_of_4.png,.png,318d18a8787c99c842c513919e557a5ed1787f337f0f130473878c17f1630adb,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,24.31848452033316,39.46828447839333,206236,True,False,False,False
val,Brain,Fetal brain,patient01445,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01445_Plane3_4_of_4.png,Patient01445_Plane3_4_of_4.png,.png,0e369d92000850935e386fb0d52ae925533cff4a12c3e03f499a07c96f09f8ad,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,40.24993322671959,49.859049565241854,263515,True,False,False,False
val,Brain,Fetal brain,patient01448,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01448_Plane3_1_of_3.png,Patient01448_Plane3_1_of_3.png,.png,4aadbde29627257d0801788583eca5a8d30ee41d2214bf7804ad8274051b3acb,True,640,392,L,PNG,"(392, 640)",0.0,250.0,35.09952566964286,36.77230977294961,101598,True,False,False,False
val,Brain,Fetal brain,patient01448,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01448_Plane3_2_of_3.png,Patient01448_Plane3_2_of_3.png,.png,578d3e78f87807c8b7f1ef0ec945025c203e9f7dbb67b60593bfd6b7c5ca6142,True,640,392,L,PNG,"(392, 640)",0.0,250.0,48.77602838010204,44.122975444006016,107837,True,False,False,False
val,Brain,Fetal brain,patient01448,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01448_Plane3_3_of_3.png,Patient01448_Plane3_3_of_3.png,.png,dab8b03e33b15a76fe8f51eb303820709ade345029fcf74a9115bef159d8e544,True,640,392,L,PNG,"(392, 640)",0.0,252.0,66.25002790178571,52.947421301062974,123184,True,False,False,False
val,Brain,Fetal brain,patient01457,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01457_Plane3_1_of_3.png,Patient01457_Plane3_1_of_3.png,.png,4358627fbe7264776835a01151abfe2f4b3ce0e2ab3cbd1f6a80c1e808c613d7,True,959,661,L,PNG,"(661, 959)",0.0,255.0,54.55550963166056,45.21945430506333,231495,True,False,False,False
val,Brain,Fetal brain,patient01457,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01457_Plane3_2_of_3.png,Patient01457_Plane3_2_of_3.png,.png,9916198533a1dd2c4c9d7bf5db99f5e0fc2dbc003c295c9d057eaf48d2af82d4,True,959,661,L,PNG,"(661, 959)",0.0,255.0,53.130183199531785,50.21417302898351,230053,True,False,False,False
val,Brain,Fetal brain,patient01457,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01457_Plane3_3_of_3.png,Patient01457_Plane3_3_of_3.png,.png,ac6b2f1e524a6369abee4387a5aafec276bb024137b9f6c89d68c470a4123a80,True,959,661,L,PNG,"(661, 959)",0.0,255.0,51.51906691760044,52.1747543560731,212646,True,False,False,False
val,Brain,Fetal brain,patient01468,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01468_Plane3_1_of_4.png,Patient01468_Plane3_1_of_4.png,.png,eb71f090bea7eab61ef45f45f195a4c5f85ce96c51723fec7f4161d7e0975902,True,959,661,L,PNG,"(661, 959)",0.0,255.0,41.044048026578366,39.29041983426279,210602,True,False,False,False
val,Brain,Fetal brain,patient01468,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01468_Plane3_2_of_4.png,Patient01468_Plane3_2_of_4.png,.png,93898108844e9c48c80e6729164984e75d61fc3f37436de594c38eb55e56cfe1,True,959,661,L,PNG,"(661, 959)",0.0,255.0,49.30441127056518,39.39683289103915,226850,True,False,False,False
val,Brain,Fetal brain,patient01468,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01468_Plane3_3_of_4.png,Patient01468_Plane3_3_of_4.png,.png,093229e1851b3df5cce0c3393069aaa0208ed71d415c4e37a06b096036c1269e,True,959,661,L,PNG,"(661, 959)",0.0,255.0,55.59549865199346,48.2022817609271,229515,True,False,False,False
val,Brain,Fetal brain,patient01468,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01468_Plane3_4_of_4.png,Patient01468_Plane3_4_of_4.png,.png,3b296bf5ed8b79a56c2ed58b5cbc22f3b5fec62c7d5f756bcb4bc7dbddee5c51,True,959,661,L,PNG,"(661, 959)",0.0,255.0,49.7970765058787,41.55403048141164,224106,True,False,False,False
val,Brain,Fetal brain,patient01473,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01473_Plane3_1_of_4.png,Patient01473_Plane3_1_of_4.png,.png,0644a1f39aa0ee9dc9e5640772e7a9937c4351a0828e3b266a640ff89f0eebf2,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,78.9213136958424,62.1578671486369,252918,True,False,False,False
val,Brain,Fetal brain,patient01473,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01473_Plane3_2_of_4.png,Patient01473_Plane3_2_of_4.png,.png,d206c9cd6e81fa17f5317fb5f8772914ba64554490cc2cdf6d17120868b7ac34,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,75.81079302071146,61.29942377837135,248646,True,False,False,False
val,Brain,Fetal brain,patient01473,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01473_Plane3_3_of_4.png,Patient01473_Plane3_3_of_4.png,.png,8ffa5f66689e05796a0fe473eb3be87b8902f7ceaa66ed44f638493eca9a451f,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,86.50328055170934,63.20810109941942,251814,True,False,False,False
val,Brain,Fetal brain,patient01473,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01473_Plane3_4_of_4.png,Patient01473_Plane3_4_of_4.png,.png,de45101e4bc0274d4d8ed744a2ce4f77a057a4453a4602656bdc1d4a6ef57f92,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,74.36318965064443,59.13022380573513,247953,True,False,False,False
val,Brain,Fetal brain,patient01482,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01482_Plane3_1_of_2.png,Patient01482_Plane3_1_of_2.png,.png,bf71a7e22c850ded5e9edebe451ebca76b9013a1c311f77225304d0701703157,True,959,661,L,PNG,"(661, 959)",0.0,255.0,69.70547200737026,56.67933026019142,263172,True,False,False,False
val,Brain,Fetal brain,patient01482,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01482_Plane3_2_of_2.png,Patient01482_Plane3_2_of_2.png,.png,18227b086fd3abeac0b7824b5a9cca1d1c54a2b9d06bd98cd83e9c5bdc50212a,True,959,661,L,PNG,"(661, 959)",0.0,255.0,74.00398801701849,54.61826401739288,262292,True,False,False,False
val,Brain,Fetal brain,patient01505,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01505_Plane3_1_of_3.png,Patient01505_Plane3_1_of_3.png,.png,5c41b40eee2c569e9d62340bda53b48209a49393282aecad97d5d5600d412570,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,78.52026610968252,58.1816460245837,269868,True,False,False,False
val,Brain,Fetal brain,patient01505,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01505_Plane3_2_of_3.png,Patient01505_Plane3_2_of_3.png,.png,3fe4a448392487e0d79e2f52ff9259174ed29140c7cc35ba7954fd426855251e,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,87.9148028819236,55.38928922630584,270364,True,False,False,False
val,Brain,Fetal brain,patient01505,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01505_Plane3_3_of_3.png,Patient01505_Plane3_3_of_3.png,.png,3f92f239cb381028e6d5a80b52cec157ba43c1e0e49a9859f338d2f014388763,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,80.18890077211145,55.28640624054459,277226,True,False,False,False
val,Brain,Fetal brain,patient01515,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01515_Plane3_1_of_3.png,Patient01515_Plane3_1_of_3.png,.png,8bbe9c5c7bc855c71727c0fc4e6eb3ae25c0efcd463d5b6539d52bbbd629bcff,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,51.56551213150369,46.697692817024475,300526,True,False,False,False
val,Brain,Fetal brain,patient01515,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01515_Plane3_2_of_3.png,Patient01515_Plane3_2_of_3.png,.png,8f550f8833e8554a357cac724de423bc3db3c4015dbcafca495d59d7b6d44cf3,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,45.930131121489374,44.41111580923763,297926,True,False,False,False
val,Brain,Fetal brain,patient01515,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01515_Plane3_3_of_3.png,Patient01515_Plane3_3_of_3.png,.png,2761a260123114e40a08ccb5be9973ff68e49a7dd71bbb726854b628b37816ec,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,44.84224295639677,43.58539322287781,292598,True,False,False,False
val,Brain,Fetal brain,patient01537,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01537_Plane3_1_of_9.png,Patient01537_Plane3_1_of_9.png,.png,e6bbf02dd483776a1c53a807ea21b7487f7ee5412fa8cb7aba3fbc3368852b40,True,961,663,L,PNG,"(663, 961)",0.0,255.0,24.38100551995392,37.636071624779696,192152,True,False,False,False
val,Brain,Fetal brain,patient01537,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01537_Plane3_2_of_9.png,Patient01537_Plane3_2_of_9.png,.png,dff6e7414e4874067d72158038c42edb33ac626aa01270d3137df9bfccc765b2,True,961,663,L,PNG,"(663, 961)",0.0,255.0,22.098974641485505,37.925182396082356,181051,True,False,False,False
val,Brain,Fetal brain,patient01537,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01537_Plane3_3_of_9.png,Patient01537_Plane3_3_of_9.png,.png,734170b17f4fcc30d40d1fab1b134121386c489b60934838d14fe21f8defac49,True,961,663,L,PNG,"(663, 961)",0.0,255.0,26.83691102311412,39.81400681001273,194290,True,False,False,False
val,Brain,Fetal brain,patient01537,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01537_Plane3_4_of_9.png,Patient01537_Plane3_4_of_9.png,.png,aa6a9f34efd09ec4eaf7da6b466dfc612dc528af3056bb5abf554be6794438cd,True,961,663,L,PNG,"(663, 961)",0.0,255.0,21.865826039052457,36.65144855122044,182473,True,False,False,False
val,Brain,Fetal brain,patient01537,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01537_Plane3_5_of_9.png,Patient01537_Plane3_5_of_9.png,.png,e6bbf02dd483776a1c53a807ea21b7487f7ee5412fa8cb7aba3fbc3368852b40,True,961,663,L,PNG,"(663, 961)",0.0,255.0,24.38100551995392,37.636071624779696,192152,True,False,False,False
val,Brain,Fetal brain,patient01537,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01537_Plane3_6_of_9.png,Patient01537_Plane3_6_of_9.png,.png,734170b17f4fcc30d40d1fab1b134121386c489b60934838d14fe21f8defac49,True,961,663,L,PNG,"(663, 961)",0.0,255.0,26.83691102311412,39.81400681001273,194290,True,False,False,False
val,Brain,Fetal brain,patient01537,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01537_Plane3_7_of_9.png,Patient01537_Plane3_7_of_9.png,.png,5827daf2a0a0db6bf4e416a15b53025821e551a9d14b653b2ec7fbc16588266f,True,961,663,L,PNG,"(663, 961)",0.0,255.0,20.147737635036403,38.182578946970125,152527,True,False,False,False
val,Brain,Fetal brain,patient01537,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01537_Plane3_8_of_9.png,Patient01537_Plane3_8_of_9.png,.png,5827daf2a0a0db6bf4e416a15b53025821e551a9d14b653b2ec7fbc16588266f,True,961,663,L,PNG,"(663, 961)",0.0,255.0,20.147737635036403,38.182578946970125,152527,True,False,False,False
val,Brain,Fetal brain,patient01537,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01537_Plane3_9_of_9.png,Patient01537_Plane3_9_of_9.png,.png,f16c52202b7ccf212f0d1d4ac9945c88f28e21b41a60b97a350b2fc41c878e29,True,961,663,L,PNG,"(663, 961)",0.0,255.0,28.166039648870033,42.45353951712603,185218,True,False,False,False
val,Brain,Fetal brain,patient01540,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01540_Plane3_1_of_2.png,Patient01540_Plane3_1_of_2.png,.png,ed6da518eea66bb211497fbcf7d936717cfd7a8635a8a3be42701a8fb1075482,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,33.4722776338008,45.40728315959005,256926,True,False,False,False
val,Brain,Fetal brain,patient01540,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01540_Plane3_2_of_2.png,Patient01540_Plane3_2_of_2.png,.png,7361335a123d51c3bf459ae8d64819ccfc894366d95f59a14fcd626a0b66bf2a,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,28.7047905777593,43.38326176483605,239561,True,False,False,False
val,Brain,Fetal brain,patient01553,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01553_Plane3_1_of_7.png,Patient01553_Plane3_1_of_7.png,.png,08fd928a4c9925d39d598e95e2d5b5e9593c9d6f201bfd1cbe1ff50bb526637f,True,959,661,L,PNG,"(661, 959)",0.0,255.0,32.47284346559941,35.30080235357626,191755,True,False,False,False
val,Brain,Fetal brain,patient01553,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01553_Plane3_2_of_7.png,Patient01553_Plane3_2_of_7.png,.png,a0e34e2b6cc792d6aa274bd9902499e0c793b9a56eb5ae6ca469a439b4872bd2,True,959,661,L,PNG,"(661, 959)",0.0,255.0,32.432887573572444,35.327568866722245,184493,True,False,False,False
val,Brain,Fetal brain,patient01553,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01553_Plane3_3_of_7.png,Patient01553_Plane3_3_of_7.png,.png,f08e296fdd6f61d04c1e298ba85fec9eff697d641b78109a65aaefa7ab2db08a,True,959,661,L,PNG,"(661, 959)",0.0,255.0,45.99408423108413,39.86011434159593,224563,True,False,False,False
val,Brain,Fetal brain,patient01553,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01553_Plane3_4_of_7.png,Patient01553_Plane3_4_of_7.png,.png,0dd8eea6e0cf47071bcf64ae58397ec2d71fab49388c639e5c423c7c0b6eb7ae,True,959,661,L,PNG,"(661, 959)",0.0,255.0,47.60461840135416,43.23761348371505,222304,True,False,False,False
val,Brain,Fetal brain,patient01553,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01553_Plane3_5_of_7.png,Patient01553_Plane3_5_of_7.png,.png,c094b78b7900f64da9ebb0bc9d08e05513214af53cfe493f23e58731f0ddc750,True,959,661,L,PNG,"(661, 959)",0.0,255.0,47.403423889294665,43.2455134710347,220772,True,False,False,False
val,Brain,Fetal brain,patient01553,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01553_Plane3_6_of_7.png,Patient01553_Plane3_6_of_7.png,.png,7931b2524ecd4a58c8aed9260c82bc5b248526536c92eb05204c34bb72484a08,True,959,661,L,PNG,"(661, 959)",0.0,255.0,46.65536150080691,39.16511063044435,216373,True,False,False,False
val,Brain,Fetal brain,patient01553,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01553_Plane3_7_of_7.png,Patient01553_Plane3_7_of_7.png,.png,3eaf5ea3446dd7169abf22a237337639517c617a7d0c1f534fc19b14dcba31c1,True,959,661,L,PNG,"(661, 959)",0.0,255.0,53.73664101063419,44.683083543358165,218466,True,False,False,False
val,Brain,Fetal brain,patient01559,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01559_Plane3_1_of_2.png,Patient01559_Plane3_1_of_2.png,.png,e27e0166fe4b4cdbcbe8e88b8b0e410e45cdbf0da6d81105597489256b70c8a7,True,959,661,L,PNG,"(661, 959)",0.0,255.0,44.335577118752354,46.16588887774483,226559,True,False,False,False
val,Brain,Fetal brain,patient01559,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01559_Plane3_2_of_2.png,Patient01559_Plane3_2_of_2.png,.png,bc3eced81305c65ab42953e3f372759171e2b3ce4db39803ae2fdaca91ed6e43,True,959,661,L,PNG,"(661, 959)",0.0,255.0,44.544425847019795,47.6528493732808,223677,True,False,False,False
val,Brain,Fetal brain,patient01593,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01593_Plane3_1_of_1.png,Patient01593_Plane3_1_of_1.png,.png,605777fbe17b490cb7610917b2bc897121a90077e6849642e01623c473469d76,True,959,661,L,PNG,"(661, 959)",0.0,255.0,47.77882911946541,51.07531433008972,222088,True,False,False,False
val,Brain,Fetal brain,patient01604,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01604_Plane3_1_of_4.png,Patient01604_Plane3_1_of_4.png,.png,20367cc6fb46a7afac5d749fc67bf1f60d03f5d13103b587da1fa35982cab5b8,True,961,663,L,PNG,"(663, 961)",0.0,255.0,34.919484322985575,46.08346690763899,199876,True,False,False,False
